RunType,Distractor,Target,corrAns,CurrTrialType,PrevTrialType,Prime_Congruent_Key_Analog_Column,Prime_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Analog_Column,Probe_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Digital_Column,Pract1.thisRepN,Pract1.thisTrialN,Pract1.thisN,Pract1.thisIndex,Pract2.thisRepN,Pract2.thisTrialN,Pract2.thisN,Pract2.thisIndex,Trials_1.thisRepN,Trials_1.thisTrialN,Trials_1.thisN,Trials_1.thisIndex,Trials_2.thisRepN,Trials_2.thisTrialN,Trials_2.thisN,Trials_2.thisIndex,Trials_3.thisRepN,Trials_3.thisTrialN,Trials_3.thisN,Trials_3.thisIndex,Trials_4.thisRepN,Trials_4.thisTrialN,Trials_4.thisN,Trials_4.thisIndex,Trials_5.thisRepN,Trials_5.thisTrialN,Trials_5.thisN,Trials_5.thisIndex,Trials_6.thisRepN,Trials_6.thisTrialN,Trials_6.thisN,Trials_6.thisIndex,Trials_7.thisRepN,Trials_7.thisTrialN,Trials_7.thisN,Trials_7.thisIndex,Trials_8.thisRepN,Trials_8.thisTrialN,Trials_8.thisN,Trials_8.thisIndex,Trials_9.thisRepN,Trials_9.thisTrialN,Trials_9.thisN,Trials_9.thisIndex,Consent1_Image.started,Consent1_resp.started,Consent1_resp.keys,Consent2_Image.started,Consent2_resp.started,Consent2_resp.keys,Consent3_Image.started,Consent3_resp.started,Consent3_resp.keys,Placement_Image.started,Placement_resp.started,Placement_resp.keys,Instructions1_resp.started,Instructions1_image.started,Instructions1_resp.keys,Instructions2_resp.started,Instructions2_Image.started,Instructions2_resp.keys,Reminder1_Image.started,key_resp_3.started,key_resp_3.keys,key_resp_2.started,Instructions4_Txt.started,key_resp_2.keys,Interval_Text.started,Interval_Blank.started,Interval_Text.stopped,Interval_Blank.stopped,ISI_2.started,key_resp.started,Distract.started,Distract.stopped,Targ.started,Targ.stopped,key_resp.keys,key_resp.corr,Response Key,Key Correct,PsychoPy Response Time (ms),Distractor_Onset_PsychoPy,Target_Onset_PsychoPy,Arduino Response Time (ms),Distractor_Onset_Arduino (ms),Target_Onset_Arduino (ms),Arduino Key Press Time (ms),Feedback,Message.started,key_resp.stopped,Message.stopped,SecondPractice_Txt.started,SecondPractice_resp.started,SecondPractice_resp.keys,Reminder2_Image.started,Reminder2_resp.started,Reminder2_resp.keys,GoodJob_1.started,Ready_1.started,Eight_More.started,Ready_2.started,Seven_More.started,Ready_3.started,Six_More.started,Ready_4.started,Five_More.started,Ready_5.started,Four_More.started,Ready_6.started,Three_More.started,Ready_7.started,Two_More.started,Ready_8.started,One_More.started,Ready_9.started,Completion_Txt.started,Completion_resp.started,Completion_resp.keys,End_Response.started,Debrief1_Txt.started,End_Response.keys,Debrief2_Txt.started,Debrief2_resp.started,Debrief2_resp.keys,Debrief3_Txt.started,Debrief3_resp.started,Debrief3_resp.keys,participant,How old are you (in years)?,Are you male or female (M or F)?,Do you have normal vision and hearing (Y or N)?,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.80986459999997,100.80986459999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.81979960000001,103.81979960000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.81979960000001,103.81979960000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.27730399999984,108.27730399999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.27730399999984,108.27730399999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.86894289999998,133.86894289999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.16888329999995,143.16888329999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.55914489999998,144.55914489999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,None,1,0,0,1,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.55914489999998,146.35090090000006,146.36748750000004,146.5607842999999,0.00751669999999649,147.09985369999993,147.09985369999993,147.21740149999994,147.28445899999986,147.41756729999986,None,0,F,True,366.74169999992046,0.5447736000000987,0.7677086000001054,341,55811,56046,56387,Correct,149.56742729999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012065000000802684,150.28676589999998,150.28676589999998,150.41706239999996,150.48401490000003,150.61703490000002,None,0,J,True,315.9350999999333,0.5324926999999207,0.7677080000000842,280,59000,59247,59527,Correct,152.7668129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Incongruent,0,1,1,0,7,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010647999999946478,153.45819849999987,153.45819849999987,153.58333689999984,153.68381239999997,153.81660829999998,None,0,G,True,332.7291000000514,0.5037043999998332,0.7676166999999623,299,62170,62445,62744,Correct,155.96634559999995,155.96634559999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010764999999537395,156.65018859999998,156.61703449999993,156.74985919999983,156.88342899999986,157.0163953,None,0,J,True,266.64499999992586,0.5004336999998031,0.7830300999999054,237,65379,65661,65898,Correct,159.14977809999993,159.14977809999993,159.34974019999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003019000000676897,159.8497039,159.81652329999986,159.94944329999987,160.08296570000005,160.2161089,None,0,G,False,266.5891999999985,0.5001327999998466,0.7826028999998016,235,68579,68861,69096,Incorrect,162.36608049999984,162.34914360000005,162.5657038999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9400000130408444e-05,163.04910789999997,163.01600259999998,163.14915050000002,163.28261499999996,163.41559859999995,None,0,J,True,216.0991999999169,0.5159444999997049,0.7828127999998742,185,71793,72060,72245,Correct,165.56563219999987,165.54898019999985,165.7653818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00021090000018375576,166.24919709999983,166.2326586999999,166.3653387999999,166.49872479999988,166.63200670000003,None,0,G,True,433.50020000002587,0.5156737999998313,0.7818636999998034,405,74993,75260,75665,Correct,168.7648794999999,168.7481856999999,168.96489269999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004953000002387853,169.46521040000005,169.43196150000006,169.5649580999999,169.69846259999997,169.83139960000005,None,0,N,True,366.30520000016986,0.5154879999997775,0.7818470999995952,331,78194,78460,78791,Correct,171.96452399999987,171.96452399999987,172.16479419999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Incongruent,1,0,0,1,6,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014735199999677207,172.6646482,172.63142919999984,172.76446320000002,172.89823420000005,173.03123949999997,None,0,F,True,333.12450000016725,0.5149260999996841,0.7813634999995429,305,81392,81658,81963,Correct,175.16416079999988,175.16416079999988,175.36420579999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014142999999648964,175.86444459999996,175.83118579999984,175.96409579999988,176.09783549999986,176.23073509999983,None,0,N,True,282.8494000000319,0.5146709999996801,0.7811116999996557,257,84592,84858,85115,Correct,178.36391249999986,178.36391249999986,178.56390509999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013839999999618158,179.06405719999987,179.03071639999996,179.16360139999995,179.29736820000005,179.43100819999984,None,0,G,True,383.01479999995536,0.514327899999671,0.7805239999995592,344,87792,88059,88403,Correct,181.56371550000006,181.56371550000006,181.76336849999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01330649999954403,182.2635661999999,182.23035530000004,182.36336389999985,182.4969554999999,182.63006859999984,None,0,J,True,316.4443000000574,0.5138002999995024,0.7801234999994904,289,90991,91257,91546,Correct,184.76304229999994,184.76304229999994,184.9630274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012997299999369716,185.46337649999998,185.43015879999996,185.56286979999993,185.69677749999994,185.8295637,None,0,G,True,249.72200000001976,0.5136164999994435,0.779919299999392,221,94191,94457,94678,Correct,187.96270739999989,187.96270739999989,188.16303689999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013013399999408648,188.6629268999999,188.62967319999996,188.7626047,188.8964084999999,189.02957170000002,None,0,N,True,266.35670000018763,0.5131973999993988,0.7794588999993266,239,97389,97655,97894,Correct,191.16233309999996,191.16233309999996,191.36231379999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012247199999364966,191.86306619999993,191.82923479999988,191.96222279999995,192.0958379,192.22893220000003,None,0,F,True,283.26430000015534,0.5133147999993071,0.778992799999287,247,100589,100856,101103,Correct,194.37869190000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01279489999933503,195.06214349999993,195.02886929999988,195.1617903,195.29558269999995,195.42861619999996,None,0,J,True,366.384700000026,0.512405799999442,0.7786542999992889,343,103789,104056,104399,Correct,197.5619974,197.5619974,197.76159470000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011529399999290035,198.2619002,198.2285713,198.36161069999991,198.49506910000002,198.62821739999993,None,0,F,True,266.29010000010567,0.5121777999993355,0.7783749999991869,237,106988,107254,107491,Correct,200.76117820000002,200.76117820000002,200.96116440000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011097799999333802,201.4613865,201.42811859999995,201.56118809999987,201.69473519999985,201.82769129999986,None,0,J,True,315.961199999947,0.5115952999992714,0.7785521999992397,285,110188,110454,110739,Correct,203.96084639999992,203.96084639999992,204.24996090000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.24996090000002,204.24996090000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.03068969999993,226.03068969999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Congruent,1,0,1,0,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.03068969999993,227.84144449999997,227.84144449999997,228.04144229999986,0.004754000000048109,228.54164389999994,228.50831029999983,228.64142219999997,228.77504859999988,228.90795689999993,None,0,G,True,316.2202000000889,0.5152484000000186,0.7815398000000187,284,137267,137534,137818,Correct,231.04109499999993,231.04109499999993,231.2411148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014402499999960128,231.74151999999992,231.70787639999992,231.84094219999986,231.97481679999999,232.10778900000003,None,0,N,True,349.7150999999121,0.5152015999999549,0.781157500000063,324,140465,140733,141057,Correct,234.24151369999993,234.24151369999993,234.44064449999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013956400000097346,234.94083820000003,234.90757810000002,235.0407982999999,235.17404699999986,235.30712979999987,None,0,F,True,249.55249999993612,0.5143918999999642,0.7808585000000221,226,143665,143933,144159,Correct,237.4402968999999,237.4402968999999,237.64022820000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013505399999985457,238.14067949999992,238.10718329999997,238.24017919999994,238.37393910000003,238.50695889999986,None,0,N,True,349.5281000000432,0.5143026999999165,0.7805699999998978,324,146864,147133,147457,Correct,240.63993349999998,240.63993349999998,240.83997269999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013265199999977995,241.34039619999987,241.30679099999986,241.4399087999999,241.57346799999993,241.7065334,None,0,G,True,283.1879000000299,0.5139765999999781,0.7799504999998135,255,150064,150331,150586,Correct,243.8396128999999,243.8396128999999,244.0395322999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128133999999136,244.53976219999993,244.50656689999994,244.6396664,244.7731270999999,244.90611149999984,None,0,N,True,366.39500000001135,0.5133569999998144,0.7795298999999432,339,153264,153532,153871,Correct,247.03933840000002,247.03933840000002,247.33886180000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.37744280000004,248.37744280000004,None,247.33886180000002,247.33886180000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,None,1,0,0,1,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.37744280000004,250.18887329999995,250.18887329999995,250.38875589999986,0.009440699999913704,250.88917060000006,250.85606849999988,250.98899169999993,251.12267799999984,251.2555819999999,None,0,F,True,333.1005999998524,0.5155981000000338,0.7818929000000026,314,159613,159879,160193,Correct,253.38856869999984,253.38856869999984,253.58841640000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014473799999905168,254.08876559999987,254.05546500000003,254.18836219999991,254.3221631,254.45495129999983,None,0,N,True,366.71529999989616,0.5151621999998497,0.7812544999999318,344,162813,163079,163423,Correct,256.58805300000006,256.58805300000006,256.7881882999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014263699999901291,257.2884051,257.25528969999993,257.3879825,257.52171629999987,257.65459150000004,None,0,G,True,266.5660000000116,0.5149381999999605,0.7810501999997541,237,166011,166278,166515,Correct,259.7878990999999,259.7878990999999,259.9877880999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013857699999789475,260.4879050999999,260.4546182,260.5875419,260.72125289999997,260.85423219999996,None,0,J,True,283.21130000017547,0.5142925999998624,0.7805482999997366,251,169211,169478,169729,Correct,262.9873799999999,262.9873799999999,263.1872660999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Congruent,1,0,1,0,7,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013320199999725446,263.68759799999987,263.65459539999995,263.78737809999996,263.92082889999995,264.0539021999999,None,0,G,True,299.70509999998285,0.5139763999998195,0.7801749999998719,268,172412,172678,172946,Correct,266.1871298,266.1871298,266.3870014999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013084499999649779,266.88723059999995,266.8542443,266.986894,267.1204394,267.25374639999984,None,0,N,True,282.90960000003906,0.5136094999998022,0.7799155999996401,262,175610,175876,176138,Correct,269.38661909999985,269.38661909999985,269.5868752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,19,f,y,2022-11-02_13h08.55.121,Prime-Probe,2022.2.4,60.11255474751757,
