RunType,Distractor,Target,corrAns,CurrTrialType,PrevTrialType,Prime_Congruent_Key_Analog_Column,Prime_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Analog_Column,Probe_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Digital_Column,Pract1.thisRepN,Pract1.thisTrialN,Pract1.thisN,Pract1.thisIndex,Pract2.thisRepN,Pract2.thisTrialN,Pract2.thisN,Pract2.thisIndex,Trials_1.thisRepN,Trials_1.thisTrialN,Trials_1.thisN,Trials_1.thisIndex,Trials_2.thisRepN,Trials_2.thisTrialN,Trials_2.thisN,Trials_2.thisIndex,Trials_3.thisRepN,Trials_3.thisTrialN,Trials_3.thisN,Trials_3.thisIndex,Trials_4.thisRepN,Trials_4.thisTrialN,Trials_4.thisN,Trials_4.thisIndex,Trials_5.thisRepN,Trials_5.thisTrialN,Trials_5.thisN,Trials_5.thisIndex,Trials_6.thisRepN,Trials_6.thisTrialN,Trials_6.thisN,Trials_6.thisIndex,Trials_7.thisRepN,Trials_7.thisTrialN,Trials_7.thisN,Trials_7.thisIndex,Trials_8.thisRepN,Trials_8.thisTrialN,Trials_8.thisN,Trials_8.thisIndex,Trials_9.thisRepN,Trials_9.thisTrialN,Trials_9.thisN,Trials_9.thisIndex,Consent1_Image.started,Consent1_resp.started,Consent1_resp.keys,Consent2_Image.started,Consent2_resp.started,Consent2_resp.keys,Consent3_Image.started,Consent3_resp.started,Consent3_resp.keys,Placement_Image.started,Placement_resp.started,Placement_resp.keys,Instructions1_resp.started,Instructions1_image.started,Instructions1_resp.keys,Instructions2_resp.started,Instructions2_Image.started,Instructions2_resp.keys,Reminder1_Image.started,key_resp_3.started,key_resp_3.keys,key_resp_2.started,Instructions4_Txt.started,key_resp_2.keys,Interval_Text.started,Interval_Text.stopped,Interval_Blank.started,Interval_Blank.stopped,ISI_2.started,Distract.started,key_resp.started,Distract.stopped,Targ.started,Targ.stopped,key_resp.stopped,key_resp.keys,key_resp.corr,Response Key,Key Correct,PsychoPy Response Time (ms),Distractor_Onset_PsychoPy,Target_Onset_PsychoPy,Arduino Response Time (ms),Distractor_Onset_Arduino (ms),Target_Onset_Arduino (ms),Arduino Key Press Time (ms),Feedback,Message.started,Message.stopped,SecondPractice_Txt.started,SecondPractice_resp.started,SecondPractice_resp.keys,Reminder2_Image.started,Reminder2_resp.started,Reminder2_resp.keys,GoodJob_1.started,Ready_1.started,Eight_More.started,Ready_2.started,Seven_More.started,Ready_3.started,Six_More.started,Ready_4.started,Five_More.started,Ready_5.started,Four_More.started,Ready_6.started,Three_More.started,Ready_7.started,Two_More.started,Ready_8.started,One_More.started,Ready_9.started,Reminder2_resp.rt,key_resp.rt,Completion_Txt.started,Completion_resp.started,Completion_resp.keys,Completion_resp.rt,End_Response.started,Debrief1_Txt.started,End_Response.keys,End_Response.rt,Debrief2_Txt.started,Debrief2_resp.started,Debrief2_resp.keys,Debrief2_resp.rt,Debrief3_Txt.started,Debrief3_resp.started,Debrief3_resp.keys,Debrief3_resp.rt,participant,How old are you (in years)?,Are you male or female (M or F)?,Do you have normal vision and hearing (Y or N)?,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.701389099999915,45.701389099999915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.28362670000001,50.28362670000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.28362670000001,50.28362670000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.49783439999999,52.49783439999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.49783439999999,52.49783439999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.26614429999995,54.26614429999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.08753509999997,57.08753509999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.18671799999993,58.18671799999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,None,1,0,0,1,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.18671799999993,59.98784009999997,59.98784009999997,60.187560499999904,0.005593100000055529,60.64661530000001,60.68188079999993,60.74036430000001,61.587366299999985,61.681040499999995,63.186548000000016,None,0,F,True,399.56770000003416,0.5033844000000727,1.4436501000000135,375,22219,23160,23535,Correct,63.186548000000016,63.38628749999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074266999999963446,63.84527119999996,63.88048029999993,63.938963899999976,64.78614979999998,64.87978479999992,66.3852053999999,None,0,N,True,434.7943000000214,0.5019635999999537,1.4424673999999413,413,25418,26358,26771,Correct,66.3852053999999,66.5850087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006154299999934665,67.0558178,67.07917049999992,67.14946029999999,67.98481879999997,68.07860449999998,69.5838258,None,0,F,True,258.4186999999929,0.5006026999999449,1.4411889999998948,241,28616,29556,29797,Correct,69.5838258,69.78370739999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048489999999219435,70.2545174999999,70.28975719999994,70.34818499999994,71.18350909999992,71.27729409999995,,None,0,J,True,340.7398000000512,0.5112650999998323,1.4398377999998502,317,31826,32754,33071,Correct,72.7942673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004286499999807347,73.45314369999994,73.48835899999995,73.5469852,74.38215019999996,74.47597899999994,,None,0,G,True,364.38829999997324,0.5097746999998662,1.4385582999998405,337,35024,35955,36292,Correct,75.99320059999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002720299999737108,76.65182870000001,76.68706709999992,76.74558749999994,77.58093609999992,77.6747911,,None,0,N,True,364.3741000000773,0.5084802999997464,1.437326699999744,339,38222,39153,39492,Correct,79.19170659999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015944999997827836,79.85054289999994,79.88585389999992,79.94429129999992,80.77958339999998,80.87338209999996,82.39038999999991,None,0,G,True,340.5598999999029,0.5073785999996971,1.4362759999997934,325,41423,42351,42676,Correct,82.39038999999991,82.59044669999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006715999996913524,83.04932799999995,83.08454519999998,83.14307479999991,83.97836380000001,84.07223069999998,85.58918169999993,None,0,N,True,352.6881999999887,0.5059668999997484,1.4346576999996614,327,44621,45550,45877,Correct,85.58918169999993,85.78910669999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005883000003450434,86.24802949999992,86.28328199999999,86.34181330000001,87.18883749999998,87.28264479999996,88.78796739999996,None,0,F,True,305.4406999999628,0.5047511999996459,1.4334360999996534,278,47819,48748,49026,Correct,88.78796739999996,88.98770109999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008847699999591896,89.44693859999995,89.482035,89.54055719999997,90.38752189999991,90.48146909999991,91.98661989999994,None,0,J,True,293.7710999999581,0.5034570999996504,1.4438064999995959,277,51018,51958,52235,Correct,91.98661989999994,92.18654329999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007685699999569806,92.64573179999991,92.68061279999995,92.7392271,93.58641669999997,93.68001909999998,95.18537289999995,None,0,F,True,270.2163000000155,0.501973899999598,1.4426983999995855,249,54216,55156,55405,Correct,95.18537289999995,95.38525419999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00639889999956722,95.85592220000001,95.87935899999991,95.94978759999992,96.78507909999996,96.87877189999995,98.38410139999996,None,0,N,True,317.16960000005656,0.5007611999994879,1.4414382999995041,291,57414,58356,58647,Correct,98.38410139999996,98.58402219999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Incongruent,0,1,1,0,7,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051658999994970145,99.05464569999992,99.07803219999994,99.14850630000001,99.98366739999994,100.07763339999997,101.58280009999999,None,0,G,True,434.90410000003976,0.5109906999995246,1.4400378999994246,417,60624,61555,61972,Correct,101.58280009999999,101.78267759999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038296999994145153,102.25382709999997,102.28855869999995,102.34713969999996,103.1825250999999,103.2764105,,None,0,N,True,352.5860999999395,0.510011099999474,1.4387237999994795,331,63823,64753,65084,Correct,104.79319720000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003276199999390883,105.45263749999992,105.48735409999995,105.54584909999994,106.38113209999995,106.47487909999995,,None,0,G,True,340.4821000000311,0.5087870999993811,1.437736499999346,326,67023,67951,68277,Correct,107.99193619999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001864799999339084,108.65083129999994,108.68615249999993,108.74455369999998,109.57978589999993,109.67363039999998,111.1906626,None,0,J,True,340.8681000000797,0.5076562999993257,1.4361983999992844,314,70221,71150,71464,Correct,111.1906626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Congruent,1,0,1,0,7,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005567999993445483,111.84952939999994,111.88479819999998,111.94332459999998,112.77857099999994,112.87230690000001,114.38941,None,0,G,True,340.8765000000358,0.5063912999993363,1.4349072999992813,318,73419,74348,74666,Correct,114.38941,114.58933200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00029460000075687276,115.04842399999995,115.0834716999999,115.14206969999998,115.98907109999993,116.08284559999993,117.58811749999995,None,0,J,True,305.54319999998825,0.5049480999992966,1.4336207999992894,289,76618,77546,77835,Correct,117.58811749999995,117.88092269999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.88092269999993,117.88092269999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18595970000001,119.18595970000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18595970000001,120.98680219999994,120.98680219999994,121.18663589999994,0.003453100000001541,121.65740310000001,121.69266789999995,121.7511505,122.58653919999995,122.6802103,,None,0,F,True,270.2221000000691,0.5097377999999253,1.4384123999999474,246,83227,84155,84401,Correct,124.19722979999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029560999998921034,124.85624939999991,124.8913058999999,124.94995959999994,125.78514599999994,125.87896009999997,,None,0,N,True,411.3618999999744,0.5083625999999413,1.437136599999917,390,86425,87356,87746,Correct,127.39614789999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015427999999246822,128.05489349999993,128.09001669999998,128.14861239999993,128.98392639999997,129.0776343,130.59467999999993,None,0,F,True,281.82890000005045,0.507061899999826,1.436009499999841,255,89623,90554,90809,Correct,130.59467999999993,130.794573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008373999997957071,131.25367459999995,131.28883069999995,131.34722939999995,132.18264239999996,132.2764227,133.79338729999995,None,0,J,True,317.334800000026,0.5058604999998124,1.4346419999998261,299,92824,93752,94051,Correct,133.79338729999995,133.9933314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Incongruent,0,1,1,0,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005481000001736902,134.4523322,134.4875811999999,134.54610809999997,135.39316259999998,135.4871362,136.99216339999998,None,0,G,True,364.16320000000724,0.5046917999998186,1.4333701999997857,344,96022,96951,97295,Correct,136.99216339999998,137.19203619999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Practice,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00881649999973888,137.65091689999997,137.6861735,137.7446961999999,138.5918137,138.68558869999993,140.19082819999994,None,0,J,True,446.7914000000519,0.5032526999997344,1.443709499999727,429,99220,100161,100590,Correct,140.19082819999994,140.4949401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.80092209999998,141.80092209999998,None,140.4949401,140.4949401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,None,0,1,0,1,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.80092209999998,143.60123049999993,143.60123049999993,143.8011348,0.00031219999993936653,144.27189709999993,144.3070725,144.365589,145.20104800000001,145.29460059999997,,None,0,F,True,305.47200000000885,0.5095761000000039,1.4383726999999453,289,105841,106770,107059,Correct,146.81170859999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002725799999893752,147.4706317,147.50580479999985,147.56439619999992,148.39965699999993,148.49344730000007,,None,0,J,True,387.9068000001098,0.5083223000000316,1.4370129999998653,370,109039,109968,110338,Correct,150.01037799999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013959000000340893,150.66933829999994,150.70450449999998,150.7630655999999,151.59852739999997,151.69211109999992,153.20914249999987,None,0,F,True,364.3170000000282,0.5069874000000709,1.4356700000000728,337,112238,113168,113505,Correct,153.20914249999987,153.4090157999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003950000000259024,153.86805630000003,153.90327980000006,153.96179069999994,154.808763,154.90253329999996,156.40782579999996,None,0,J,True,352.6050000000396,0.505784100000028,1.4344125999998596,331,115436,116364,116695,Correct,156.40782579999996,156.60778069999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000439300000152798,157.06670689999987,157.10185609999985,157.16050229999996,158.0075311999999,158.10134930000004,159.60652879999998,None,0,G,True,352.47079999999187,0.5043100999998842,1.433193699999947,328,118634,119565,119893,Correct,159.60652879999998,159.80655279999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,29,M,Y,2022-10-25_18h18.22.999,Prime-Probe,2022.2.3,85.06974868697834,
